i,j,id,m,px,py,pz
65,1266,11,0.000511,45.6225,28.7972,-278.194
65,2349,11,0.000511,-0.15123,-0.0582926,-0.21813
65,2350,-11,0.000511,0.00595639,-0.00546596,-0.0165449
65,2392,11,0.000511,0.292434,0.0283416,-0.0705731
65,2393,-11,0.000511,0.623333,0.0124025,-0.264285
66,638,11,0.000511,29.8152,-23.5693,-55.2228
66,639,-11,0.000511,-13.5886,56.1788,-41.171
66,1259,11,0.000511,-0.016214,0.145131,16.8801
66,1260,-11,0.000511,-0.00953799,0.0991949,12.1833
66,1398,11,0.000511,-0.178165,0.0104202,0.0838188
66,1399,-11,0.000511,-0.401999,0.0360208,0.223028
66,1411,11,0.000511,-0.110718,-0.031025,-30.4712
66,1412,-11,0.000511,-0.069024,-0.0220507,-19.6351
67,751,11,0.000511,-1.63739,-9.37877,-11.4796
67,752,-11,0.000511,-17.0828,-11.7527,-78.3337
67,753,11,0.000511,-1.61684,-9.26082,-11.3357
67,755,-11,0.000511,-17.0828,-11.7527,-78.3337
68,894,11,0.000511,-1.68976,79.8773,52.1548
68,895,-11,0.000511,-12.7081,-23.6286,25.1513
68,896,11,0.000511,-1.68968,79.8736,52.1524
68,898,-11,0.000511,-12.7081,-23.6286,25.1513
68,899,11,0.000511,-1.68968,79.8735,52.1523
68,901,-11,0.000511,-12.7081,-23.6286,25.1513
69,490,13,0.10566,-6.15027,-8.76922,-11.018
69,491,-13,0.10566,7.57845,6.86791,10.9855
69,492,-13,0.10566,5.31544,3.97619,7.47286
69,494,13,0.10566,-6.13671,-8.74989,-10.9937
69,1370,-11,0.000511,-0.487346,-0.382653,-0.327062
70,236,-15,1.77682,55.9997,-22.8667,77.8409
70,238,11,0.000511,-15.019,47.5624,134.734
70,239,-11,0.000511,-52.5658,34.7951,15.7765
70,240,-11,0.000511,-52.5602,34.7914,15.7748
70,242,11,0.000511,-15.019,47.5624,134.734
70,243,13,0.10566,1.95202,-2.42768,4.87005
70,244,-13,0.10566,-9.51667,38.7187,33.5355
70,245,-13,0.10566,-9.51564,38.7153,33.5326
70,247,13,0.10566,1.95202,-2.42768,4.87004
70,248,-13,0.10566,-9.51564,38.7153,33.5326
70,250,13,0.10566,1.95202,-2.42768,4.87004
70,520,11,0.000511,-0.353974,-0.119667,-13.428
70,521,-11,0.000511,-0.352908,-0.117883,-13.3873
70,555,11,0.000511,40.422,-17.1211,56.2932
70,556,-11,0.000511,0.139706,-0.0585295,0.194552
70,578,15,1.77682,2.28477,0.0122273,-12.6557
71,518,15,1.77682,38.5645,-13.7078,293.262
71,519,-15,1.77682,-44.9867,18.8129,238.449
71,996,11,0.000511,15.0309,-4.46864,112.953
71,1026,-11,0.000511,0.444196,-0.0911395,0.929587
71,1315,11,0.000511,0.0280491,0.142657,4.29633
71,1316,-11,0.000511,0.0800627,0.401585,12.1633
72,439,11,0.000511,-11.0773,-25.8186,1594.09
72,440,-11,0.000511,-8.51852,18.0179,82.7044
72,441,-11,0.000511,-8.51335,18.0072,82.655
72,443,11,0.000511,-11.0773,-25.8186,1594.09
72,819,11,0.000511,0.000852245,0.00207088,0.0455768
72,820,-11,0.000511,0.0137343,0.0371828,0.882568
73,234,15,1.77682,25.1976,-27.4522,-489.897
73,235,-15,1.77682,-28.2171,47.2523,-613.014
73,650,11,0.000511,0.0734657,0.0505148,25.5528
73,651,-11,0.000511,0.0134927,0.00862054,4.42598
74,1068,13,0.10566,50.1996,2.14204,-5.64167
74,1069,-13,0.10566,-36.1398,-21.2511,-9.00522
74,2108,11,0.000511,0.00358457,-0.00191544,0.000708049
74,2109,-11,0.000511,0.0732646,-0.0349871,0.0214081
74,2179,11,0.000511,0.264338,0.297615,27.9238
74,2180,-11,0.000511,0.233373,0.263726,24.6917
75,457,13,0.10566,-28.386,9.30802,-19.9633
75,458,-13,0.10566,-0.236744,-8.36507,-8.73199
75,875,11,0.000511,0.00975282,-0.0530144,-0.013412
75,876,-11,0.000511,0.0150005,-0.0633633,-0.0138793
76,518,15,1.77682,37.4644,0.428311,-28.0812
76,519,-15,1.77682,-56.7711,-23.3973,-29.9306
76,520,-15,1.77682,-56.7562,-23.3887,-29.9268
76,522,15,1.77682,37.4641,0.428307,-28.0809
76,523,-15,1.77682,-56.7559,-23.3886,-29.9267
76,525,15,1.77682,37.4641,0.428307,-28.0809
76,1151,11,0.000511,0.216296,0.372358,-1.70456
76,1152,-11,0.000511,0.173408,0.290169,-1.34647
77,181,15,1.77682,7.62611,0.305828,203.573
77,182,-15,1.77682,-12.6571,2.34987,286.813
77,554,11,0.000511,0.0171139,-0.0028267,-0.0356342
77,555,-11,0.000511,0.0160176,-0.00585635,-0.0194384
78,513,15,1.77682,21.1023,45.3003,-39.2943
78,514,-15,1.77682,33.9149,-40.2125,-81.5478
78,515,-15,1.77682,33.9136,-40.2108,-81.5451
78,517,15,1.77682,21.1023,45.3003,-39.2943
78,999,11,0.000511,-0.0114886,-0.00238297,0.0122396
78,1000,-11,0.000511,0.0041235,-0.0214868,-0.00265715
78,1149,-11,0.000511,0.597443,0.00376268,1.12088
79,880,13,0.10566,-4.15556,0.11626,8.15637
79,881,-13,0.10566,10.8997,6.89825,6.11496
79,1688,11,0.000511,-0.205338,-0.0451942,2.23948
79,1689,-11,0.000511,-0.0374703,-0.00910249,0.399908
79,1723,-13,0.10566,1.11322,-5.12236,-10.999
79,1878,11,0.000511,0.120225,-0.0949553,0.158714
79,1879,-11,0.000511,0.108745,-0.0868759,0.144937
79,1961,11,0.000511,0.0123293,-0.00230739,0.0573182
79,1962,-11,0.000511,0.022738,-0.000862525,0.053332
80,97,11,0.000511,0.690759,-7.25709,24.8084
80,98,-11,0.000511,-5.38448,22.9773,20.8666
80,99,11,0.000511,0.682466,-7.17156,24.5152
80,101,-11,0.000511,-5.38448,22.9773,20.8666
80,102,-11,0.000511,-5.38395,22.975,20.8645
80,104,11,0.000511,0.682466,-7.17156,24.5152
81,453,11,0.000511,-47.423,26.8101,325.638
81,454,-11,0.000511,7.41676,-31.8102,69.6083
81,455,11,0.000511,-47.3932,26.7932,325.433
81,457,-11,0.000511,7.41676,-31.8102,69.6083
81,916,13,0.10566,-0.622188,0.135802,1.29693
81,921,-13,0.10566,2.21814,-1.85392,13.1926
81,1104,11,0.000511,-0.0895276,0.208408,-0.037766
81,1105,-11,0.000511,-0.0320949,0.0786637,-0.0151837
81,1131,11,0.000511,1.41109,1.03588,8.85332
82,683,13,0.10566,-1.05189,-44.2633,-41.202
82,684,-13,0.10566,26.3204,17.8809,-155.752
82,685,-13,0.10566,26.3204,17.8809,-155.752
82,687,13,0.10566,-1.05189,-44.2633,-41.202
82,1422,11,0.000511,0.127836,-0.00628274,-0.0308919
82,1423,-11,0.000511,0.0883457,-0.0357424,-0.0575199
82,1608,-13,0.10566,-1.54049,-0.0358967,0.233363
82,1612,11,0.000511,-0.00775063,0.00633615,0.00356295
82,1613,-11,0.000511,-0.0517238,0.0452336,0.0279236
83,490,13,0.10566,-8.05607,0.386688,6.25848
83,491,-13,0.10566,-12.1668,17.558,15.9909
83,492,13,0.10566,-8.05511,0.38659,6.2579
83,494,-13,0.10566,-12.1668,17.558,15.9909
83,495,11,0.000511,-16.0202,-3.58645,-20.6597
83,496,-11,0.000511,43.9354,9.78679,69.3128
83,497,11,0.000511,-16.0159,-3.58554,-20.6541
83,499,-11,0.000511,43.9354,9.78679,69.3128
83,962,11,0.000511,0.0470385,-0.0128063,0.881146
83,963,-11,0.000511,0.0110071,0.0102437,0.278308
83,1073,11,0.000511,-0.0326732,0.0420369,-0.172445
83,1074,-11,0.000511,-0.0239163,0.0297654,-0.121085
84,886,11,0.000511,54.341,65.4244,-253.07
84,887,-11,0.000511,-31.5304,33.0374,-71.9207
84,888,-13,0.10566,79.9818,-58.2415,-413.345
84,2120,11,0.000511,0.146737,0.00508978,4.01292
84,2121,-11,0.000511,0.012387,-0.00387078,0.658404
84,2185,11,0.000511,-0.00548203,-0.0192316,-0.530967
84,2186,-11,0.000511,-0.0509744,-0.00347829,-0.610664
84,2210,-13,0.10566,-2.72249,-0.54818,-0.702662
84,2237,13,0.10566,-2.80462,0.542318,-9.04345
85,424,15,1.77682,-15.525,16.794,-63.7763
85,425,-15,1.77682,14.5846,-7.65017,-802.8
85,426,15,1.77682,-15.5249,16.7939,-63.7762
85,428,-15,1.77682,14.5846,-7.65017,-802.8
85,715,11,0.000511,-2.30535,2.20153,-10.3975
85,822,11,0.000511,-0.0376386,0.0464419,47.2141
85,823,-11,0.000511,-0.216763,0.251253,268.112
85,874,11,0.000511,-0.013352,0.0254317,0.0524328
85,875,-11,0.000511,0.00195955,0.0330921,0.0436181
85,903,11,0.000511,0.00273819,0.0222522,-0.0502949
85,904,-11,0.000511,0.0448717,0.0183768,-0.976213
86,189,11,0.000511,21.7172,22.0148,26.0895
86,190,-11,0.000511,-37.3702,1.70096,64.092
86,191,-11,0.000511,-36.1763,1.64657,62.0445
86,193,11,0.000511,21.7172,22.0148,26.0895
86,475,11,0.000511,-0.215216,0.237119,-5.2382
86,476,-11,0.000511,-0.152378,0.165958,-3.69651
86,543,11,0.000511,0.00405343,0.00315841,-0.0548351
86,544,-11,0.000511,0.104577,0.0811744,-1.45197
87,773,11,0.000511,-2.25857,4.69954,5.37903
87,774,-11,0.000511,24.4002,-7.29402,6.31728
87,775,-11,0.000511,23.0741,-6.89759,5.97423
87,777,11,0.000511,-2.25857,4.69954,5.37903
87,778,11,0.000511,-2.17704,4.5304,5.18547
87,780,-11,0.000511,23.0741,-6.89759,5.97423
87,781,11,0.000511,-26.1725,19.7697,-14.8271
87,782,-11,0.000511,-1.91762,-49.523,42.7893
87,783,11,0.000511,-26.1721,19.7695,-14.8269
87,785,-11,0.000511,-1.91762,-49.523,42.7893
87,1497,11,0.000511,-0.00242619,0.166515,1.54424
87,1498,-11,0.000511,0.144038,0.20162,2.06949
88,741,15,1.77682,54.8377,19.1599,17.1188
88,742,-15,1.77682,-21.933,14.5561,45.5751
88,1278,13,0.10566,24.8044,8.5828,8.14712
88,1381,11,0.000511,6.45987,6.96901,39.8556
89,570,13,0.10566,1.57434,-28.6478,122.059
89,571,-13,0.10566,-12.7847,39.9102,34.2482
89,572,13,0.10566,1.57434,-28.6478,122.059
89,574,-13,0.10566,-12.7847,39.9102,34.2482
89,1349,-11,0.000511,0.292554,0.644142,1.35247
90,977,11,0.000511,36.5212,-4.86911,-39.4567
90,978,-11,0.000511,-35.7923,-8.93746,-187.506
90,1750,11,0.000511,-0.0797049,-0.00214229,-1.95051
90,1751,-11,0.000511,-0.00480841,-0.000296209,-0.117063
91,427,15,1.77682,111.171,24.15,-26.6801
91,428,-15,1.77682,-2.11918,-14.0618,-38.2275
91,429,-15,1.77682,-2.13186,-14.0109,-38.1271
91,431,15,1.77682,111.168,24.1494,-26.6794
91,432,15,1.77682,111.168,24.1494,-26.6794
91,434,-15,1.77682,-2.13186,-14.0109,-38.1271
91,845,-13,0.10566,-2.06113,-11.7322,-31.313
91,848,13,0.10566,-4.04636,-7.26765,-4.25997
91,1075,13,0.10566,4.20518,-0.361979,-1.6416
91,1103,11,0.000511,0.0197786,0.00750069,-0.0132275
91,1104,-11,0.000511,0.0141483,0.0895031,-0.0616748
91,1163,13,0.10566,-0.117143,0.632417,-0.658834
92,571,13,0.10566,-54.6348,-14.4064,20.7543
92,572,-13,0.10566,37.0841,1.80207,19.7103
92,1014,-11,0.000511,-0.0915969,0.20857,0.0216367
92,1018,11,0.000511,0.0844064,0.195359,-0.171294
92,1019,-11,0.000511,0.0642284,0.147318,-0.128083
93,946,13,0.10566,-16.8623,6.53691,-24.0686
93,947,-13,0.10566,5.25017,-2.74183,-78.7779
93,1555,11,0.000511,0.0785853,0.0113749,-5.28266
93,1556,-11,0.000511,0.196213,0.0145005,-15.7557
93,1893,11,0.000511,-0.0267214,-0.0573958,0.032487
93,1894,-11,0.000511,-0.00692841,-0.011651,0.00137778
94,236,13,0.10566,5.09139,-7.36532,7.15454
94,237,-13,0.10566,8.83328,25.2135,2.27074
94,238,13,0.10566,4.95209,-7.11761,6.92855
94,240,-13,0.10566,8.83305,25.2128,2.27068
94,629,-11,0.000511,-0.08423,-0.963568,0.529192
94,728,15,1.77682,-2.31378,-0.867334,-6.70829
94,735,11,0.000511,-0.0503404,0.0365019,2.25776
94,736,-11,0.000511,-0.00557886,0.0049172,0.386278
94,792,11,0.000511,-1.49623,-0.0249532,-3.23483
95,521,11,0.000511,-23.1787,-22.9188,71.8857
95,522,-11,0.000511,-9.27248,-0.89731,23.4461
96,863,13,0.10566,5.5524,-6.8299,268.906
96,864,-13,0.10566,-36.1823,39.3347,98.9752
96,2053,11,0.000511,0.0175865,-0.0260633,-0.934611
96,2054,-11,0.000511,0.070655,-0.100265,-3.56659
97,1082,13,0.10566,3.59903,6.23193,6.3063
97,1083,-13,0.10566,-43.3243,0.876344,49.9264
97,1084,15,1.77682,4.32949,16.5394,-5.77664
97,1085,-15,1.77682,-105.743,21.0041,152.586
97,1086,-15,1.77682,-105.738,21.0054,152.58
97,1088,15,1.77682,4.32943,16.5392,-5.77656
97,2225,11,0.000511,0.0412751,-0.0445964,-0.034822
97,2226,-11,0.000511,0.0196079,-0.0554855,-0.0356068
97,2540,11,0.000511,0.00793791,0.0923533,0.335792
97,2541,-11,0.000511,0.00813262,0.134011,0.474876
97,2647,11,0.000511,1.04566,-1.73428,-0.986373
97,2648,-11,0.000511,0.24038,-0.398296,-0.227881
97,2723,11,0.000511,-0.116196,-0.0690994,-7.81432
97,2724,-11,0.000511,-0.0239966,-0.0162891,-1.73507
97,2732,11,0.000511,0.388492,0.264021,-0.59121
97,2733,-11,0.000511,0.714764,0.489251,-1.09229
98,642,13,0.10566,-7.59174,54.493,-65.8062
98,643,-13,0.10566,-12.1578,-37.9066,-53.1215
98,644,13,0.10566,-7.58842,54.4685,-65.7768
98,646,-13,0.10566,-12.1578,-37.9066,-53.1215
98,647,-13,0.10566,-12.1577,-37.9062,-53.1205
98,649,13,0.10566,-7.58842,54.4685,-65.7768
98,1340,11,0.000511,0.202473,-0.324208,-1.59674
98,1341,-11,0.000511,0.0198645,-0.0370559,-0.176666
98,1505,11,0.000511,0.244716,0.0477805,12.278
98,1506,-11,0.000511,0.0102472,0.00208296,0.501648
99,747,11,0.000511,-28.9324,-16.5791,23.3953
99,748,-11,0.000511,-5.11251,8.06828,42.9387
99,1445,11,0.000511,-0.136804,-0.112392,-5.25585
99,1446,-11,0.000511,-0.301756,-0.239129,-11.7968
99,1488,11,0.000511,0.194449,0.0229843,40.0244
99,1489,-11,0.000511,1.12736,0.157741,234.203
99,1692,11,0.000511,0.0334573,-0.627248,2.89241
99,1693,-11,0.000511,0.00168112,-0.00414502,0.03994
99,1737,11,0.000511,0.0164636,0.426393,0.241218
99,1738,-11,0.000511,0.00373509,0.130868,0.077601
100,1001,15,1.77682,-35.0271,-15.9814,202.876
100,1002,-15,1.77682,27.5919,-4.76413,76.6339
100,1910,-13,0.10566,18.4177,-3.44824,53.212
100,2350,11,0.000511,-0.0291962,-0.0437545,0.262448
100,2351,-11,0.000511,-0.00374044,-0.00494212,0.0241626
101,462,15,1.77682,-63.5408,-12.7796,78.5111
101,463,-15,1.77682,-3.1809,-4.98667,19.8531
101,896,11,0.000511,-48.9492,-9.62136,61.0128
101,898,-13,0.10566,0.410605,0.661648,-6.27478
101,1003,11,0.000511,0.00298162,0.00899084,-0.00500987
101,1004,-11,0.000511,0.000261711,0.00156307,-0.00148066
101,1023,11,0.000511,0.15523,-0.314833,0.326573
101,1024,-11,0.000511,0.0112665,-0.0362013,0.0383616
101,1108,11,0.000511,0.0388826,-0.00351372,0.0129197
101,1109,-11,0.000511,0.0639226,-0.0038963,0.0209019
101,1121,11,0.000511,0.00726896,-0.0278136,-75.5167
101,1122,-11,0.000511,0.00722385,0.00206943,-30.365
102,715,13,0.10566,7.02668,45.1504,37.9094
102,716,-13,0.10566,0.305198,-42.5143,14.8563
102,717,13,0.10566,10.1575,26.6295,18.9778
102,719,-13,0.10566,0.297781,-41.481,14.4952
102,1306,11,0.000511,-0.008308,-0.0545255,1.74939
102,1307,-11,0.000511,-0.0246992,-0.409216,13.1764
102,1503,11,0.000511,-0.000129561,-0.0366119,0.517723
102,1504,-11,0.000511,0.0169736,-0.201936,3.71757
102,1580,11,0.000511,0.0086899,-0.0418475,-0.0290293
102,1581,-11,0.000511,0.0474952,-0.152077,-0.106682
103,512,11,0.000511,-37.7389,0.643851,-24.8162
103,513,-11,0.000511,38.8187,12.9396,-125.578
103,1040,11,0.000511,-0.00495571,0.00350907,-0.0159541
103,1041,-11,0.000511,-0.0506613,-0.0141159,-0.115664
104,1273,11,0.000511,-130.471,-5.92455,-74.3037
104,1274,-11,0.000511,-15.693,-22.2201,-27.0754
104,2437,11,0.000511,0.468532,-0.0742899,1.16381
104,2438,-11,0.000511,0.436895,-0.0592444,1.12476
104,2590,11,0.000511,-0.0485606,-0.0205911,-0.501417
104,2591,-11,0.000511,-0.0604155,-0.0269387,-0.628675
105,1097,11,0.000511,-2.34409,57.9478,36.4062
105,1098,-11,0.000511,-5.03842,-3.5342,125.084
105,2102,11,0.000511,0.00177291,-0.00176687,0.00366428
105,2103,-11,0.000511,-0.0761538,-0.0866996,0.158145
105,2411,11,0.000511,-0.107191,-0.124396,5.38148
105,2412,-11,0.000511,-0.0750351,-0.0839722,3.75615
105,2545,11,0.000511,0.045994,-0.0530642,-0.349835
106,343,13,0.10566,1.35354,-14.618,-47.2094
106,344,-13,0.10566,-1.88902,6.60864,-2.50331
106,345,-13,0.10566,-0.6792,4.06536,-1.49908
106,347,13,0.10566,1.35173,-14.5985,-47.1464
106,348,-13,0.10566,-0.679182,4.06534,-1.49908
106,350,13,0.10566,1.35173,-14.5985,-47.1464
106,882,-15,1.77682,-4.01852,-19.0532,-64.5036
107,505,15,1.77682,-9.65199,28.2222,42.4245
107,506,-15,1.77682,3.23548,8.39459,33.1931
107,1042,-11,0.000511,0.604516,1.53019,5.23435
107,1176,11,0.000511,-0.0337366,-0.0219549,-4.87701
107,1177,-11,0.000511,-0.221814,-0.116704,-26.2834
107,1233,11,0.000511,-0.00258494,-0.0435769,2.60598
107,1234,-11,0.000511,0.000411148,0.000693513,0.143122
107,1292,11,0.000511,0.0958561,0.026541,-2.26309
107,1293,-11,0.000511,0.108191,0.0287256,-2.52047
107,1309,11,0.000511,-0.647561,0.0872013,0.795788
107,1310,-11,0.000511,-0.170252,0.0164824,0.27996
108,496,13,0.10566,-4.59506,17.981,-77.687
108,497,-13,0.10566,-9.4057,-11.3279,-38.6433
108,498,13,0.10566,-4.43433,17.7365,-77.2193
108,500,-13,0.10566,-9.37025,-11.2852,-38.4976
108,1068,11,0.000511,-0.00816862,-0.0239309,14.1152
108,1069,-11,0.000511,-0.00294299,-0.00186421,4.03174
109,105,15,1.77682,25.7701,-17.8264,17.4013
109,106,-15,1.77682,-37.3044,7.72078,-48.0174
109,204,-11,0.000511,-8.19836,1.58889,-11.353
110,1107,15,1.77682,-28.013,-60.7185,-32.3371
110,1108,-15,1.77682,0.07307,0.416247,-2.04292
110,1109,-15,1.77682,0.0759078,0.414451,-2.04282
110,1111,15,1.77682,-28.0096,-60.7111,-32.3332
110,1112,-15,1.77682,0.0759492,0.414407,-2.04286
110,1114,15,1.77682,-28.0096,-60.7109,-32.3331
110,2093,-11,0.000511,-0.36234,-0.246603,-0.985199
110,2469,11,0.000511,0.231843,0.110398,-1.33806
110,2470,-11,0.000511,0.0775811,0.0398718,-0.458818
110,2649,11,0.000511,-0.0060157,-4.35502e-05,-0.156146
110,2650,-11,0.000511,-0.171785,-0.0354858,-4.86078
111,532,15,1.77682,-9.94338,0.215961,-89.6682
111,533,-15,1.77682,-28.019,20.1398,-26.9986
111,1334,11,0.000511,0.0134044,-0.000982528,-0.0909155
111,1335,-11,0.000511,0.0160183,-0.000412887,-0.100924
112,137,11,0.000511,5.60357,10.9538,15.7982
112,138,-11,0.000511,-4.32283,8.71212,-6.57223
112,363,11,0.000511,-3.58468,0.285335,1.02107
113,837,13,0.10566,25.5499,16.8636,178.586
113,838,-13,0.10566,10.9056,-21.809,6.31434
113,1385,13,0.10566,-0.230485,-0.256918,-1.47471
113,1480,11,0.000511,0.000147794,-0.0177052,2.68274
113,1481,-11,0.000511,0.0490745,-0.351263,60.1825
113,1565,11,0.000511,0.253095,-0.0176234,0.560737
113,1566,-11,0.000511,0.174367,0.00344906,0.391103
113,1691,11,0.000511,0.000933189,0.00506638,-0.339258
113,1692,-11,0.000511,0.0237721,0.107627,-6.83344
114,382,13,0.10566,14.3869,-10.4098,-49.9962
114,383,-13,0.10566,-73.5118,-63.309,-1139.22
114,834,11,0.000511,0.0988605,-0.0484497,41.2985
114,835,-11,0.000511,0.0246144,-0.0117095,10.2704
114,874,11,0.000511,0.0113549,-0.00109007,0.0322454
114,875,-11,0.000511,0.00896469,-0.000135282,0.0274768
115,93,15,1.77682,25.8841,-9.53641,270.18
115,94,-15,1.77682,-22.2727,22.3361,33.8929
116,1166,15,1.77682,-61.6159,-34.723,-45.3539
116,1167,-15,1.77682,-1.34484,-23.2729,-5.1244
116,2142,-13,0.10566,0.978806,0.047736,-204.575
116,2566,11,0.000511,-0.0385506,0.748983,-75.8864
116,2574,11,0.000511,-0.0170924,0.0298277,-0.0602364
116,2575,-11,0.000511,-0.127534,0.190086,-0.460491
117,1158,13,0.10566,-11.2987,-3.90175,-11.3308
117,1159,-13,0.10566,4.64579,-2.51077,11.8299
117,1983,11,0.000511,-1.64522,2.85028,-1.45842
117,2022,11,0.000511,-0.0422855,-0.0181457,-0.0413193
117,2023,-11,0.000511,-0.0183015,-0.0102752,-0.0153575
117,2407,11,0.000511,0.0240111,0.0112495,-1.24268
117,2408,-11,0.000511,0.000403469,-0.00341819,-0.13034
118,407,11,0.000511,8.43348,-16.3608,68.4465
118,408,-11,0.000511,-10.0147,10.9718,78.9323
118,409,11,0.000511,8.43519,-16.3586,68.4398
118,411,-11,0.000511,-10.0131,10.9701,78.9201
118,412,-11,0.000511,-10.0126,10.9688,78.922
118,414,11,0.000511,8.43488,-16.358,68.4373
118,1041,13,0.10566,1.06908,0.276428,-2.83496
118,1087,13,0.10566,-0.405991,-1.40787,13.4973
119,885,13,0.10566,26.1251,-11.0383,-24.4233
119,886,-13,0.10566,-22.0525,9.23895,55.6894
119,887,13,0.10566,26.1246,-11.0381,-24.4228
119,889,-13,0.10566,-22.0525,9.23894,55.6894
119,1879,11,0.000511,-0.0775311,-0.0572284,-6.4314
119,1880,-11,0.000511,-0.351908,-0.273325,-29.2021
120,494,15,1.77682,-14.6653,-31.5127,30.3125
120,495,-15,1.77682,-48.6465,-3.01947,-47.9274
120,971,11,0.000511,0.517123,-1.48134,110.772
120,974,-13,0.10566,0.0145503,-0.0232872,12.6036
120,1104,11,0.000511,0.0191854,0.0151019,2.3519
120,1105,-11,0.000511,0.0065597,-0.00970377,0.400007
121,613,13,0.10566,2.91114,42.3775,-20.3537
121,614,-13,0.10566,-7.49911,-6.19151,5.49488
121,615,-13,0.10566,-7.44707,-6.17843,5.48733
121,617,13,0.10566,2.91074,42.3717,-20.3509
121,618,-13,0.10566,-7.44684,-6.17824,5.48716
121,620,13,0.10566,2.91074,42.3717,-20.3509
122,400,11,0.000511,7.59341,-23.1696,196.699
122,401,-11,0.000511,-4.55072,2.84827,28.6321
122,402,11,0.000511,7.59337,-23.1696,196.698
122,404,-11,0.000511,-4.55071,2.84826,28.632
122,405,-11,0.000511,-4.55071,2.84826,28.6321
122,407,11,0.000511,7.59337,-23.1696,196.698
122,408,15,1.77682,-49.5294,18.9408,133.896
122,409,-15,1.77682,24.7816,-24.3288,163.506
122,744,-11,0.000511,12.1849,-11.0473,76.0972
122,809,11,0.000511,0.00778933,0.00287783,0.00582813
122,810,-11,0.000511,0.00799677,0.00163176,0.00668573
122,844,11,0.000511,-0.0699757,0.0998361,49.4257
122,845,-11,0.000511,-0.00543532,0.00729087,3.61674
123,287,13,0.10566,8.56366,-36.0973,78.3854
123,288,-13,0.10566,-4.30138,-3.18336,16.9887
123,619,11,0.000511,0.528665,0.414162,-1.25946
123,620,-11,0.000511,1.30094,1.01155,-3.0982
123,774,11,0.000511,0.0433474,-0.157565,0.115625
123,775,-11,0.000511,0.0687915,-0.248816,0.160037
124,530,13,0.10566,-27.5983,-14.5924,25.9414
124,531,-13,0.10566,0.172371,-10.8244,18.801
125,239,15,1.77682,11.3782,22.6829,11.2222
125,240,-15,1.77682,2.36672,3.22862,-5.48335
125,542,13,0.10566,7.0682,12.5289,6.42598
125,606,11,0.000511,-0.0559852,-0.131416,-7.34397
125,607,-11,0.000511,-0.0424733,-0.0302058,-2.53188
126,252,11,0.000511,11.0589,15.5435,2.3067
126,253,-11,0.000511,3.42204,-19.0823,41.3546
126,254,11,0.000511,10.9311,15.3639,2.28006
126,256,-11,0.000511,3.42204,-19.0823,41.3546
126,257,-11,0.000511,3.42138,-19.0784,41.3462
126,259,11,0.000511,10.9311,15.3639,2.28006
126,696,11,0.000511,-0.103856,0.194542,2.38918
126,697,-11,0.000511,-0.0655483,0.115298,1.51756
127,366,11,0.000511,22.9365,-48.5462,-327.181
127,367,-11,0.000511,8.21135,-20.2728,-75.9085
127,368,-11,0.000511,8.21135,-20.2727,-75.9085
127,370,11,0.000511,22.9364,-48.5461,-327.181
128,658,11,0.000511,-19.0263,-22.9719,74.6208
128,659,-11,0.000511,36.2701,34.3556,433.255
128,660,11,0.000511,-14.5168,-17.526,56.927
128,662,-11,0.000511,36.2701,34.3556,433.255
128,1599,11,0.000511,-7.09003,1.84978,55.4843
129,553,13,0.10566,-2.23139,2.15124,-19.5803
129,554,-13,0.10566,1.02651,-18.1182,-1.78136
129,1117,11,0.000511,-0.0128916,0.018714,-0.290748
129,1118,-11,0.000511,-0.00510276,-0.00302268,-0.226266
130,916,13,0.10566,-4.50132,3.09896,-24.1911
130,917,-13,0.10566,-19.6079,-34.4552,-67.8073
130,918,-13,0.10566,-18.7191,-32.5467,-65.2482
130,920,13,0.10566,-4.46783,3.07589,-24.0111
130,1744,11,0.000511,-0.00291544,-0.0953779,-2.86395
130,1745,-11,0.000511,-0.00849421,-0.033237,-1.45893
130,2168,11,0.000511,-0.0237897,0.0468222,-0.128026
130,2169,-11,0.000511,0.00699434,-0.00633207,-0.00626714
131,435,15,1.77682,-45.8209,-27.1605,254.691
131,436,-15,1.77682,2.08004,12.0341,643.229
131,796,-11,0.000511,0.829383,-0.0317789,8.72564
131,850,11,0.000511,0.0340132,-0.0277681,0.0224751
131,851,-11,0.000511,0.193455,-0.156712,0.153973
131,858,11,0.000511,-0.00829306,0.00281853,0.603137
131,859,-11,0.000511,-0.0972094,0.0802064,6.25453
131,898,11,0.000511,0.152316,0.0462498,2.50938
131,899,-11,0.000511,0.0205476,0.00774909,0.342407
132,522,13,0.10566,3.35503,-5.14203,19.12
132,523,-13,0.10566,63.2889,-22.1398,65.6165
132,524,-13,0.10566,61.5835,-21.5375,63.8267
132,526,13,0.10566,3.35498,-5.14196,19.1198
